filename,eta,U,free_energy,kind,n_torons,separation,split
double_eta34_U3p00_sep75.png,34,3.0,1.1872752553506098e-14,double,2,75.0,train
double_eta30_U0p00_sep35.png,30,0.0,1.5545407678487652e-13,double,2,35.0,train
double_eta40_U1p00_sep40.png,40,1.0,7.838347101111782e-14,double,2,40.0,train
double_eta37_U0p00_sep35.png,37,0.0,1.053850099097281e-13,double,2,35.0,train
double_eta31_U0p00_sep30.png,31,0.0,1.4626718555155326e-13,double,2,30.0,train
double_eta32_U2p00_sep55.png,32,2.0,8.712082345740207e-14,double,2,55.0,train
double_eta30_U1p50_sep50.png,30,1.5,1.2662146759338432e-13,double,2,50.0,train
double_eta39_U2p50_sep55.png,39,2.5,1.722179966096526e-14,double,2,55.0,train
double_eta36_U1p00_sep70.png,36,1.0,9.801074105937629e-14,double,2,70.0,train
double_eta35_U1p00_sep65.png,35,1.0,1.038626603077914e-13,double,2,65.0,train
double_eta35_U2p50_sep50.png,35,2.5,3.77866431711251e-14,double,2,50.0,train
double_eta34_U2p00_sep60.png,34,2.0,7.26704618447307e-14,double,2,60.0,train
double_eta31_U0p50_sep35.png,31,0.5,1.4285111998498758e-13,double,2,35.0,train
double_eta34_U0p50_sep75.png,34,0.5,1.1983484379388376e-13,double,2,75.0,train
double_eta37_U0p00_sep50.png,37,0.0,1.0538443555821402e-13,double,2,50.0,train
double_eta34_U1p00_sep55.png,34,1.0,1.10201846002621e-13,double,2,55.0,train
double_eta39_U2p50_sep60.png,39,2.5,1.7551931566223176e-14,double,2,60.0,train
double_eta33_U0p00_sep35.png,33,0.0,1.3011346791306502e-13,double,2,35.0,train
double_eta30_U0p50_sep45.png,30,0.5,1.5212452089779256e-13,double,2,45.0,train
double_eta33_U3p50_sep55.png,33,3.5,-2.161249988668999e-14,double,2,55.0,train
double_eta37_U2p00_sep30.png,37,2.0,5.337585033310582e-14,double,2,30.0,train
double_eta34_U3p00_sep65.png,34,3.0,1.160767387354026e-14,double,2,65.0,train
double_eta33_U1p50_sep45.png,33,1.5,1.0110323094158964e-13,double,2,45.0,train
double_eta32_U0p00_sep60.png,32,0.0,1.377744994091842e-13,double,2,60.0,train
double_eta40_U3p50_sep40.png,40,3.5,-6.27695274149036e-14,double,2,40.0,train
double_eta38_U0p00_sep60.png,38,0.0,1.0038034568920787e-13,double,2,60.0,train
double_eta40_U0p50_sep70.png,40,0.5,8.820797145308977e-14,double,2,70.0,train
double_eta36_U0p00_sep50.png,36,0.0,1.1080726518655174e-13,double,2,50.0,train
double_eta40_U3p00_sep35.png,40,3.0,-2.3425500853797483e-14,double,2,35.0,train
double_eta36_U1p00_sep50.png,36,1.0,9.786144198100773e-14,double,2,50.0,train
double_eta40_U1p50_sep35.png,40,1.5,6.21358609416155e-14,double,2,35.0,train
double_eta33_U0p00_sep45.png,33,0.0,1.3008940552485852e-13,double,2,45.0,train
double_eta37_U0p00_sep60.png,37,0.0,1.0538435704910085e-13,double,2,60.0,train
double_eta37_U0p00_sep40.png,37,0.0,1.0538900346570917e-13,double,2,40.0,train
double_eta38_U2p00_sep60.png,38,2.0,4.994093614989573e-14,double,2,60.0,train
double_eta32_U1p00_sep75.png,32,1.0,1.2496641152486866e-13,double,2,75.0,train
double_eta39_U3p00_sep40.png,39,3.0,-1.8378779922764344e-14,double,2,40.0,train
double_eta38_U2p50_sep75.png,38,2.5,2.2527415962885096e-14,double,2,75.0,train
double_eta35_U3p50_sep55.png,35,3.5,-3.494729624545353e-14,double,2,55.0,train
double_eta38_U2p00_sep35.png,38,2.0,4.862698935448277e-14,double,2,35.0,train
double_eta36_U1p50_sep30.png,36,1.5,8.138359803625057e-14,double,2,30.0,train
double_eta30_U2p50_sep70.png,30,2.5,7.753204826214437e-14,double,2,70.0,train
double_eta35_U3p50_sep50.png,35,3.5,-3.57397916182676e-14,double,2,50.0,train
double_eta37_U0p00_sep30.png,37,0.0,1.0545979258853504e-13,double,2,30.0,train
double_eta39_U1p00_sep65.png,39,1.0,8.291342216195634e-14,double,2,65.0,train
double_eta33_U0p50_sep40.png,33,0.5,1.2679241478539841e-13,double,2,40.0,train
double_eta30_U1p00_sep35.png,30,1.0,1.423076572419784e-13,double,2,35.0,train
double_eta33_U3p50_sep45.png,33,3.5,-2.334573740286354e-14,double,2,45.0,train
double_eta35_U2p50_sep75.png,35,2.5,3.883393116653301e-14,double,2,75.0,train
double_eta32_U0p00_sep30.png,32,0.0,1.3785384962823405e-13,double,2,30.0,train
double_eta33_U1p50_sep60.png,33,1.5,1.0151071539751122e-13,double,2,60.0,train
double_eta32_U1p50_sep35.png,32,1.5,1.0845695561569608e-13,double,2,35.0,train
double_eta34_U3p00_sep55.png,34,3.0,1.0823689836457677e-14,double,2,55.0,train
double_eta40_U0p00_sep55.png,40,0.0,9.144211372259354e-14,double,2,55.0,train
double_eta35_U0p50_sep45.png,35,0.5,1.1336761634105794e-13,double,2,45.0,train
double_eta36_U0p50_sep35.png,36,0.5,1.0746645398523532e-13,double,2,35.0,train
double_eta34_U1p00_sep45.png,34,1.0,1.1007943936810174e-13,double,2,45.0,train
double_eta39_U2p00_sep75.png,39,2.0,4.551130593562544e-14,double,2,75.0,train
double_eta33_U3p00_sep70.png,33,3.0,1.8805814248629097e-14,double,2,70.0,train
double_eta38_U1p00_sep35.png,38,1.0,8.722347613630548e-14,double,2,35.0,train
double_eta31_U2p50_sep30.png,31,2.5,6.536267702879478e-14,double,2,30.0,train
double_eta38_U1p00_sep45.png,38,1.0,8.73450855012687e-14,double,2,45.0,train
double_eta31_U0p50_sep75.png,31,0.5,1.4291369639137142e-13,double,2,75.0,train
double_eta34_U2p50_sep40.png,34,2.5,4.3281916035814665e-14,double,2,40.0,train
double_eta31_U0p00_sep65.png,31,0.0,1.4616423196904944e-13,double,2,65.0,train
double_eta35_U2p50_sep70.png,35,2.5,3.8817843219705255e-14,double,2,70.0,train
double_eta34_U0p50_sep30.png,34,0.5,1.198330284783718e-13,double,2,30.0,train
double_eta32_U2p50_sep50.png,32,2.5,5.884304179526086e-14,double,2,50.0,train
double_eta35_U3p00_sep60.png,35,3.0,4.9121162346428e-15,double,2,60.0,train
double_eta31_U2p00_sep35.png,31,2.0,9.443224252313213e-14,double,2,35.0,train
double_eta37_U2p50_sep50.png,37,2.5,2.6483699590996012e-14,double,2,50.0,train
double_eta30_U1p00_sep30.png,30,1.0,1.4231476103653943e-13,double,2,30.0,train
double_eta38_U3p00_sep30.png,38,3.0,-1.526941610287266e-14,double,2,30.0,train
double_eta30_U3p50_sep35.png,30,3.5,-1.8077723943651138e-16,double,2,35.0,train
double_eta31_U1p00_sep60.png,31,1.0,1.3335136079589912e-13,double,2,60.0,train
double_eta33_U1p50_sep30.png,33,1.5,1.0069387189956835e-13,double,2,30.0,train
double_eta40_U3p00_sep30.png,40,3.0,-2.4168228414189288e-14,double,2,30.0,train
double_eta35_U1p50_sep55.png,35,1.5,8.796725575456007e-14,double,2,55.0,train
double_eta31_U1p00_sep40.png,31,1.0,1.3311636855376151e-13,double,2,40.0,train
double_eta31_U2p50_sep65.png,31,2.5,6.81280533946916e-14,double,2,65.0,val
double_eta31_U2p50_sep75.png,31,2.5,6.829669095086168e-14,double,2,75.0,val
double_eta30_U3p50_sep40.png,30,3.5,8.870430794187221e-16,double,2,40.0,val
double_eta37_U0p50_sep30.png,37,0.5,1.0210318820906159e-13,double,2,30.0,val
double_eta33_U2p50_sep70.png,33,2.5,5.221869486890474e-14,double,2,70.0,val
double_eta36_U1p50_sep45.png,36,1.5,8.179516254830102e-14,double,2,45.0,val
double_eta36_U2p00_sep75.png,36,2.0,6.056959595658971e-14,double,2,75.0,val
double_eta36_U1p00_sep65.png,36,1.0,9.797117929149706e-14,double,2,65.0,val
double_eta40_U1p00_sep55.png,40,1.0,7.854960392847627e-14,double,2,55.0,val
double_eta37_U2p50_sep55.png,37,2.5,2.684642973037448e-14,double,2,55.0,val
double_eta40_U3p00_sep60.png,40,3.0,-2.0256859339285097e-14,double,2,60.0,val
double_eta36_U0p50_sep75.png,36,0.5,1.0753021742094363e-13,double,2,75.0,val
double_eta35_U2p00_sep70.png,35,2.0,6.646294942385623e-14,double,2,70.0,val
double_eta37_U1p00_sep75.png,37,1.0,9.256719356475158e-14,double,2,75.0,val
double_eta37_U3p50_sep70.png,37,3.5,-4.47540786652262e-14,double,2,70.0,val
double_eta34_U0p00_sep45.png,34,0.0,1.2308860942843594e-13,double,2,45.0,val
double_eta40_U0p50_sep35.png,40,0.5,8.812155923494685e-14,double,2,35.0,val
double_eta38_U0p00_sep45.png,38,0.0,1.0035840331157258e-13,double,2,45.0,val
double_eta33_U3p00_sep60.png,33,3.0,1.8286774310873552e-14,double,2,60.0,val
double_eta40_U1p50_sep45.png,40,1.5,6.244854254369655e-14,double,2,45.0,val
double_eta38_U0p50_sep30.png,38,0.5,9.709816269636703e-14,double,2,30.0,val
double_eta31_U0p50_sep60.png,31,0.5,1.4292355648316408e-13,double,2,60.0,val
double_eta37_U0p50_sep40.png,37,0.5,1.020632520444191e-13,double,2,40.0,val
double_eta35_U3p00_sep65.png,35,3.0,5.213356263209549e-15,double,2,65.0,val
double_eta40_U2p50_sep60.png,40,2.5,1.3266122288602737e-14,double,2,60.0,val
double_eta39_U2p00_sep40.png,39,2.0,4.4319848125457627e-14,double,2,40.0,val
double_eta40_U0p50_sep40.png,40,0.5,8.814265472702421e-14,double,2,40.0,val
double_eta37_U1p50_sep55.png,37,1.5,7.665164132973377e-14,double,2,55.0,val
double_eta32_U2p50_sep45.png,32,2.5,5.838194343513938e-14,double,2,45.0,val
double_eta36_U0p00_sep65.png,36,0.0,1.1078455097549559e-13,double,2,65.0,val
double_eta36_U2p50_sep40.png,36,2.5,3.098961468542739e-14,double,2,40.0,val
double_eta40_U2p50_sep75.png,40,2.5,1.3614530130642772e-14,double,2,75.0,val
double_eta35_U1p50_sep35.png,35,1.5,8.73745528942642e-14,double,2,35.0,val
double_eta33_U0p00_sep50.png,33,0.0,1.3011149290236476e-13,double,2,50.0,val
double_eta38_U3p00_sep70.png,38,3.0,-1.0841822191176762e-14,double,2,70.0,val
double_eta38_U3p50_sep60.png,38,3.5,-5.049026034543265e-14,double,2,60.0,val
double_eta36_U3p50_sep35.png,36,3.5,-4.459868213533004e-14,double,2,35.0,val
double_eta34_U3p00_sep30.png,34,3.0,7.411610681979205e-15,double,2,30.0,val
double_eta35_U2p50_sep45.png,35,2.5,3.7325143796855954e-14,double,2,45.0,val
double_eta32_U1p50_sep60.png,32,1.5,1.0917567880855822e-13,double,2,60.0,val
double_eta38_U1p00_sep30.png,38,1.0,8.722701131957531e-14,double,2,30.0,val
double_eta37_U1p00_sep40.png,37,1.0,9.230547817675978e-14,double,2,40.0,val
double_eta37_U0p50_sep55.png,37,0.5,1.0208358393252989e-13,double,2,55.0,val
double_eta34_U3p50_sep60.png,34,3.5,-2.7892947181894918e-14,double,2,60.0,val
double_eta40_U3p00_sep55.png,40,3.0,-2.07426828659537e-14,double,2,55.0,val
double_eta35_U1p00_sep40.png,35,1.0,1.0362052270841806e-13,double,2,40.0,val
double_eta40_U3p00_sep75.png,40,3.0,-1.9696925211092765e-14,double,2,75.0,val
double_eta34_U0p50_sep40.png,34,0.5,1.197909580521575e-13,double,2,40.0,val
double_eta40_U2p00_sep45.png,40,2.0,4.030168167432403e-14,double,2,45.0,val
double_eta33_U3p50_sep50.png,33,3.5,-2.240246325096619e-14,double,2,50.0,val
double_eta32_U0p00_sep70.png,32,0.0,1.3777449844669524e-13,double,2,70.0,val
double_eta34_U0p00_sep65.png,34,0.0,1.2308792527983438e-13,double,2,65.0,val
double_eta39_U2p00_sep70.png,39,2.0,4.5515875586774655e-14,double,2,70.0,val
double_eta34_U3p50_sep30.png,34,3.5,-3.343634592970956e-14,double,2,30.0,val
double_eta38_U0p50_sep65.png,38,0.5,9.709769736868325e-14,double,2,65.0,val
double_eta38_U0p00_sep50.png,38,0.0,1.0038042333553011e-13,double,2,50.0,val
double_eta30_U3p00_sep45.png,30,3.0,4.1849639107463014e-14,double,2,45.0,val
double_eta37_U0p00_sep75.png,37,0.0,1.053617428037095e-13,double,2,75.0,val
double_eta31_U2p50_sep60.png,31,2.5,6.793786245705128e-14,double,2,60.0,val
double_eta34_U1p00_sep60.png,34,1.0,1.1026961328985984e-13,double,2,60.0,val
double_eta30_U3p00_sep55.png,30,3.0,4.307173021536124e-14,double,2,55.0,val
double_eta33_U2p50_sep40.png,33,2.5,5.02761774935246e-14,double,2,40.0,val
double_eta36_U0p00_sep35.png,36,0.0,1.1080816883911505e-13,double,2,35.0,val
double_eta38_U3p50_sep30.png,38,3.5,-5.606130673113587e-14,double,2,30.0,val
double_eta30_U3p50_sep70.png,30,3.5,4.993535267929614e-15,double,2,70.0,val
double_eta39_U3p50_sep50.png,39,3.5,-5.657365034744099e-14,double,2,50.0,val
double_eta33_U2p00_sep35.png,33,2.0,7.835707243888748e-14,double,2,35.0,val
double_eta37_U1p50_sep30.png,37,1.5,7.595908381454967e-14,double,2,30.0,val
double_eta36_U3p50_sep40.png,36,3.5,-4.3519546182597135e-14,double,2,40.0,val
double_eta33_U3p00_sep40.png,33,3.0,1.5896143852809006e-14,double,2,40.0,val
double_eta36_U2p50_sep60.png,36,2.5,3.2594486644055316e-14,double,2,60.0,val
double_eta35_U0p50_sep35.png,35,0.5,1.1335738331522553e-13,double,2,35.0,val
double_eta34_U3p00_sep45.png,34,3.0,9.595900478057923e-15,double,2,45.0,val
double_eta36_U1p50_sep70.png,36,1.5,8.23118021202674e-14,double,2,70.0,val
double_eta39_U2p50_sep45.png,39,2.5,1.6397761157741337e-14,double,2,45.0,val
double_eta32_U1p50_sep40.png,32,1.5,1.0863139434611766e-13,double,2,40.0,val
double_eta35_U0p00_sep75.png,35,0.0,1.1667468183757351e-13,double,2,75.0,val
double_eta30_U2p00_sep75.png,30,2.0,1.052162977840445e-13,double,2,75.0,val
double_eta34_U2p00_sep65.png,34,2.0,7.277793190891961e-14,double,2,65.0,val
double_eta40_U1p00_sep45.png,40,1.0,7.842794280857755e-14,double,2,45.0,val
double_eta32_U2p00_sep75.png,32,2.0,8.753917167112808e-14,double,2,75.0,val
double_eta33_U2p50_sep35.png,33,2.5,4.976303648794084e-14,double,2,35.0,val
double_eta37_U0p50_sep60.png,37,0.5,1.0211728428941227e-13,double,2,60.0,val
double_eta38_U2p50_sep50.png,38,2.5,2.1483550089589045e-14,double,2,50.0,val
double_eta37_U1p00_sep70.png,37,1.0,9.25865499541686e-14,double,2,70.0,val
double_eta40_U3p50_sep50.png,40,3.5,-6.084169759789405e-14,double,2,50.0,val
double_eta37_U3p00_sep70.png,37,3.0,-5.850189417273017e-15,double,2,70.0,val
double_eta34_U1p00_sep50.png,34,1.0,1.101673037495468e-13,double,2,50.0,val
double_eta30_U1p50_sep45.png,30,1.5,1.2644860491445953e-13,double,2,45.0,val
double_eta30_U1p50_sep35.png,30,1.5,1.261382812658253e-13,double,2,35.0,val
double_eta39_U0p00_sep45.png,39,0.0,9.573088128626567e-14,double,2,45.0,val
double_eta38_U3p50_sep45.png,38,3.5,-5.2917328686022465e-14,double,2,45.0,val
double_eta36_U0p50_sep65.png,36,0.5,1.0752532668584065e-13,double,2,65.0,val
double_eta32_U2p50_sep35.png,32,2.5,5.74195982248258e-14,double,2,35.0,val
double_eta31_U1p00_sep75.png,31,1.0,1.3338130438596495e-13,double,2,75.0,val
double_eta30_U3p50_sep65.png,30,3.5,4.686061836727015e-15,double,2,65.0,val
double_eta33_U1p00_sep60.png,33,1.0,1.1727198814783176e-13,double,2,60.0,val
double_eta31_U0p00_sep40.png,31,0.0,1.4619200601843684e-13,double,2,40.0,val
double_eta33_U3p00_sep55.png,33,3.0,1.780447530290221e-14,double,2,55.0,val
double_eta35_U0p00_sep70.png,35,0.0,1.1669733707219243e-13,double,2,70.0,val
double_eta37_U2p00_sep40.png,37,2.0,5.395118752643175e-14,double,2,40.0,val
double_eta37_U3p50_sep50.png,37,3.5,-4.699090586847741e-14,double,2,50.0,val
double_eta33_U2p50_sep50.png,33,2.5,5.118758153126625e-14,double,2,50.0,val
double_eta34_U2p00_sep40.png,34,2.0,7.167598084553183e-14,double,2,40.0,val
double_eta30_U0p00_sep55.png,30,0.0,1.5542806948435087e-13,double,2,55.0,val
double_eta30_U2p50_sep50.png,30,2.5,7.650254037646154e-14,double,2,50.0,val
double_eta39_U3p00_sep35.png,39,3.0,-1.9145668597891144e-14,double,2,35.0,val
double_eta38_U1p00_sep75.png,38,1.0,8.756177527910921e-14,double,2,75.0,val
double_eta35_U3p00_sep50.png,35,3.0,3.875779051374372e-15,double,2,50.0,val
double_eta39_U2p00_sep65.png,39,2.0,4.541944324688431e-14,double,2,65.0,val
double_eta31_U0p50_sep65.png,31,0.5,1.4290838463661717e-13,double,2,65.0,val
double_eta38_U1p00_sep70.png,38,1.0,8.758127298267508e-14,double,2,70.0,val
double_eta40_U2p00_sep40.png,40,2.0,4.003154199779297e-14,double,2,40.0,val
double_eta35_U0p50_sep65.png,35,0.5,1.1341596473859121e-13,double,2,65.0,val
double_eta36_U0p50_sep50.png,36,0.5,1.0751535455705016e-13,double,2,50.0,val
double_eta30_U1p00_sep55.png,30,1.0,1.425495411091605e-13,double,2,55.0,val
double_eta31_U0p00_sep50.png,31,0.0,1.4618704919240532e-13,double,2,50.0,val
double_eta30_U0p50_sep30.png,30,0.5,1.5217961065040067e-13,double,2,30.0,val
double_eta36_U3p00_sep55.png,36,3.0,-1.445805108285435e-15,double,2,55.0,val
double_eta39_U0p50_sep60.png,39,0.5,9.248506827748147e-14,double,2,60.0,val
double_eta32_U2p00_sep70.png,32,2.0,8.753969294258585e-14,double,2,70.0,val
double_eta38_U1p00_sep40.png,38,1.0,8.730060792279921e-14,double,2,40.0,val
double_eta31_U1p50_sep70.png,31,1.5,1.1770222115091613e-13,double,2,70.0,val
double_eta33_U1p50_sep55.png,33,1.5,1.0138436101206554e-13,double,2,55.0,val
double_eta33_U3p00_sep30.png,33,3.0,1.439648771566017e-14,double,2,30.0,val
double_eta30_U1p00_sep75.png,30,1.0,1.426478760240635e-13,double,2,75.0,val
double_eta40_U1p00_sep35.png,40,1.0,7.830590203946121e-14,double,2,35.0,val
double_eta37_U1p00_sep35.png,37,1.0,9.222858866835676e-14,double,2,35.0,val
double_eta32_U3p50_sep75.png,32,3.5,-1.2475543162956236e-14,double,2,75.0,val
double_eta36_U0p00_sep45.png,36,0.0,1.1078521852488578e-13,double,2,45.0,val
double_eta34_U1p50_sep35.png,34,1.5,9.378935040995742e-14,double,2,35.0,val
double_eta31_U0p00_sep35.png,31,0.0,1.461898150694829e-13,double,2,35.0,val
double_eta34_U0p50_sep35.png,34,0.5,1.1977151533585344e-13,double,2,35.0,test
double_eta33_U0p00_sep65.png,33,0.0,1.3008871263711167e-13,double,2,65.0,test
double_eta39_U3p50_sep30.png,39,3.5,-6.066899208491258e-14,double,2,30.0,test
double_eta33_U3p50_sep60.png,33,3.5,-2.0935442540526265e-14,double,2,60.0,test
double_eta32_U2p50_sep55.png,32,2.5,5.920517560140126e-14,double,2,55.0,test
double_eta38_U2p00_sep30.png,38,2.0,4.8371454085070826e-14,double,2,30.0,test
double_eta37_U1p00_sep55.png,37,1.0,9.247200707982725e-14,double,2,55.0,test
double_eta35_U3p00_sep40.png,35,3.0,2.516606200844154e-15,double,2,40.0,test
double_eta40_U0p50_sep55.png,40,0.5,8.81630505006045e-14,double,2,55.0,test
double_eta30_U1p50_sep75.png,30,1.5,1.2695774578818636e-13,double,2,75.0,test
double_eta35_U1p50_sep30.png,35,1.5,8.727557765232344e-14,double,2,30.0,test
double_eta38_U2p50_sep60.png,38,2.5,2.2176354997663564e-14,double,2,60.0,test
double_eta40_U3p50_sep55.png,40,3.5,-6.004553426934459e-14,double,2,55.0,test
double_eta34_U0p00_sep70.png,34,0.0,1.2311060171686113e-13,double,2,70.0,test
double_eta37_U2p50_sep35.png,37,2.5,2.5056428356981126e-14,double,2,35.0,test
double_eta30_U1p00_sep45.png,30,1.0,1.4242669064321737e-13,double,2,45.0,test
double_eta36_U1p00_sep35.png,36,1.0,9.765264365630951e-14,double,2,35.0,test
double_eta32_U1p50_sep70.png,32,1.5,1.0928722038333507e-13,double,2,70.0,test
double_eta31_U1p50_sep30.png,31,1.5,1.167747350588562e-13,double,2,30.0,test
double_eta39_U0p00_sep70.png,39,0.0,9.575281171694729e-14,double,2,70.0,test
double_eta38_U1p50_sep45.png,38,1.5,7.136621563594784e-14,double,2,45.0,test
double_eta35_U1p00_sep60.png,35,1.0,1.0385495430819817e-13,double,2,60.0,test
double_eta39_U3p00_sep60.png,39,3.0,-1.597788079345122e-14,double,2,60.0,test
double_eta30_U3p00_sep60.png,30,3.0,4.355139884502885e-14,double,2,60.0,test
double_eta30_U2p00_sep50.png,30,2.0,1.0457978248393547e-13,double,2,50.0,test
double_eta38_U2p00_sep50.png,38,2.0,4.951275727051765e-14,double,2,50.0,test
double_eta40_U0p00_sep70.png,40,0.0,9.146466384694762e-14,double,2,70.0,test
double_eta30_U3p50_sep60.png,30,3.5,4.24746025246872e-15,double,2,60.0,test
double_eta38_U1p50_sep70.png,38,1.5,7.18813772226387e-14,double,2,70.0,test
double_eta30_U3p00_sep65.png,30,3.0,4.3850055216303975e-14,double,2,65.0,test
double_eta30_U1p50_sep30.png,30,1.5,1.2604180792350103e-13,double,2,30.0,test
double_eta39_U3p50_sep40.png,39,3.5,-5.850050599959118e-14,double,2,40.0,test
double_eta31_U0p00_sep60.png,31,0.0,1.4618696480848685e-13,double,2,60.0,test
double_eta35_U1p50_sep40.png,35,1.5,8.75498739751705e-14,double,2,40.0,test
double_eta37_U3p00_sep45.png,37,3.0,-8.084758386417232e-15,double,2,45.0,test
double_eta33_U2p00_sep60.png,33,2.0,7.967062112089079e-14,double,2,60.0,test
double_eta33_U2p50_sep75.png,33,2.5,5.223637045651244e-14,double,2,75.0,test
double_eta30_U3p50_sep30.png,30,3.5,-1.2509282360870396e-15,double,2,30.0,test
double_eta40_U0p00_sep75.png,40,0.0,9.14421052125218e-14,double,2,75.0,test
double_eta36_U2p00_sep45.png,36,2.0,5.964406623360005e-14,double,2,45.0,test
double_eta36_U2p50_sep30.png,36,2.5,3.0008699943992476e-14,double,2,30.0,test
double_eta31_U2p00_sep30.png,31,2.0,9.418038661420237e-14,double,2,30.0,test
double_eta33_U3p50_sep40.png,33,3.5,-2.4317265620125348e-14,double,2,40.0,test
double_eta32_U0p50_sep50.png,32,0.5,1.344849545537932e-13,double,2,50.0,test
